domain,label,feat_suspicious,feat_length,feat_entropy,feat_faketld,feat_brand_pos,feat_pop_keywords,feat_similar,feat_minus
key.validate-payee.com,1,0,0.15384615384615385,0.5890744423935632,0.0,0.0,0.0,0.07142857142857142,0.125
ebay.bicycles.sporting-goods-6o23l84945.llc6o23l84.com,1,0,0.46153846153846156,0.8092183413176106,0.0,0.019230769230769232,0.0,0.07142857142857142,0.25
praxair-peru.com,1,0,0.09615384615384616,0.5133205796525184,0.0,0.0,0.0,0.07142857142857142,0.125
obfijh.kppbekop.cn,1,0,0.11538461538461538,0.5159486811901712,0.0,0.0,0.0,0.07142857142857142,0.0
p0n-b.jaysbrand.com,1,0,0.125,0.6289658741655271,0.0,0.0,0.0,0.10714285714285714,0.125
yf-1x.jaysbrand.com,1,0,0.125,0.6615096912014362,0.0,0.0,0.0,0.07142857142857142,0.125
zptxfhx.cn,1,0,0.038461538461538464,0.4110201112388415,0.0,0.0,0.0,0.0,0.0
skfzp.ilaykona.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.17857142857142855,0.0
px48.drofortho.com,1,0,0.11538461538461538,0.5289145560320865,0.0,0.0,0.0,0.03571428571428571,0.0
info-details-secure.com,1,0,0.1634615384615385,0.6460226467870396,0.0,0.0,0.2,0.03571428571428571,0.25
www.179amazon.xyz,1,1,0.10576923076923077,0.5139397991222114,0.0,0.15384615384615385,0.0,0.07142857142857142,0.0
juliosalgados.com.br,1,0,0.13461538461538464,0.5848505809858002,0.0,0.0,0.0,0.03571428571428571,0.0
s14735.pcdn.co,0,0,0.07692307692307694,0.5345977434918003,0.0,0.0,0.0,0.03571428571428571,0.0
sq79.shoofgoal.com,1,0,0.11538461538461538,0.5289145560320865,0.0,0.0,0.0,0.14285714285714285,0.0
card-mail-center.bhthsvu.cn,1,0,0.20192307692307693,0.6782201045551883,0.0,0.0,0.0,0.17857142857142855,0.25
static.soft32.com,0,0,0.10576923076923077,0.47756729772913653,0.0,0.0,0.0,0.07142857142857142,0.0
www.jp9.quickconnect.to,0,0,0.1634615384615385,0.5719601884534096,0.0,0.0,0.0,0.03571428571428571,0.0
www.weatherzone.com.au,0,0,0.15384615384615385,0.522253951733608,0.0,0.09615384615384616,0.0,0.0,0.0
purelogsnet.ir,1,0,0.07692307692307694,0.5345977434918003,0.5,0.0,0.0,0.3214285714285714,0.0
botntidoha.com,1,0,0.07692307692307694,0.47376072414631865,0.0,0.0,0.0,0.2857142857142857,0.0
0091db78.alwaysu.guru,1,0,0.14423076923076922,0.6454459943703834,0.0,0.0,0.0,0.0,0.0
www.videos.gossiplankanews.com,0,0,0.23076923076923078,0.6175338993392321,0.0,0.0,0.0,0.3571428571428571,0.0
www.device-alert.link,1,0,0.14423076923076922,0.5754435755837632,0.0,0.0,0.2,0.0,0.125
ogloszenie-elektronika.site,1,0,0.20192307692307693,0.5595400167672848,0.0,0.0,0.0,0.3214285714285714,0.125
halifax-secure-device.com,1,0,0.1826923076923077,0.649613792714373,0.0,0.019230769230769232,0.2,0.03571428571428571,0.25
s30131.pcdn.co,0,0,0.07692307692307694,0.4462645258229039,0.0,0.0,0.0,0.03571428571428571,0.0
television.bollywood-xpress.com,0,0,0.24038461538461536,0.6795560590918408,0.0,0.0,0.0,0.0,0.125
blog.upsproutmedia.com,1,0,0.15384615384615385,0.6452864900010429,0.0,0.0,0.0,0.17857142857142855,0.0
billing-preference.co.uk,1,0,0.17307692307692307,0.6057024379011644,0.0,0.0,0.0,0.0,0.125
app-review-2982.info,1,1,0.13461538461538464,0.6274364945276376,0.0,0.0,0.0,0.03571428571428571,0.25
case-97983665.wavesofdesign.gr,1,0,0.23076923076923078,0.7618114881984293,0.0,0.0,0.0,0.07142857142857142,0.125
csgo-raptor.xyz,1,1,0.08653846153846155,0.5712596967813024,0.0,0.0,0.0,0.10714285714285714,0.125
commissariat.betaproject.business,1,1,0.25961538461538464,0.6060027313905272,0.0,0.0,0.0,0.3571428571428571,0.0
dt-wa.drofortho.com,1,0,0.125,0.49879060602189007,0.0,0.0,0.0,0.07142857142857142,0.125
mikania.pyribo.com,1,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.10714285714285714,0.0
www.paymenterror-o2.com,1,0,0.1634615384615385,0.5719601884534096,0.0,0.0,0.0,0.0,0.125
www.jxzb.bmw.com.cn,0,0,0.125,0.4011591549141623,0.0,0.0,0.0,0.0,0.0
cpanel.futucekmu.com,1,0,0.13461538461538464,0.5422646674439628,0.0,0.0,0.0,0.10714285714285714,0.0
static.sendbird.com,0,0,0.125,0.5638782400937088,0.0,0.0,0.0,0.21428571428571427,0.0
eventos.guatemala.com,0,0,0.14423076923076922,0.5459991696941311,0.0,0.0,0.0,0.0,0.0
20201016132133.emp-excellence.com,1,0,0.25961538461538464,0.5872653821880338,0.0,0.0,0.0,0.14285714285714285,0.125
www.facebook-page-confirm.amfpr.com,1,0,0.27884615384615385,0.6382846727777318,0.0,0.09615384615384616,0.2,0.14285714285714285,0.25
gmigroups.com,1,0,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.07142857142857142,0.0
rongcheng.yfqzdfd.com,1,0,0.14423076923076922,0.597670789598475,0.0,0.0,0.0,0.10714285714285714,0.0
sprzedaz-aiiegro-094814.xyz,1,1,0.20192307692307693,0.7240225137168383,0.0,0.0,0.0,0.21428571428571427,0.25
rdt69.svcoding.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.0,0.0
felixheater.top,1,1,0.08653846153846155,0.5144784787255194,0.0,0.0,0.0,0.07142857142857142,0.0
budi01.whatsapp-youtube-indo.gq,1,1,0.24038461538461536,0.7505587387713029,0.0,0.15384615384615385,0.0,0.25,0.25
www.inboxdollars.com,0,0,0.13461538461538464,0.5731812936280767,0.0,0.0,0.0,0.0,0.0
5i5o.appcurnet.ru,1,0,0.10576923076923077,0.5276683724842393,0.5,0.0,0.0,0.3214285714285714,0.0
oldschool.secure.com-sd.ru,1,0,0.1923076923076923,0.5153832222769237,0.5,0.0,0.2,0.25,0.125
rogrs.com-customerlogin.top,1,1,0.20192307692307693,0.5910851379093867,0.5,0.0,0.4,0.17857142857142855,0.125
hsbc.co.uk.payee-authorisation-2328.info,1,1,0.3269230769230769,0.7548920249984259,0.0,0.019230769230769232,0.0,0.10714285714285714,0.25
elets.cridit.su,1,0,0.08653846153846155,0.4475931920448477,0.0,0.0,0.0,0.3214285714285714,0.0
eeczn.drofortho.com,1,0,0.125,0.49879060602189007,0.0,0.0,0.0,0.07142857142857142,0.0
halifax.co.uk.app-review-2067.info,1,1,0.2692307692307692,0.7685473088737362,0.0,0.019230769230769232,0.0,0.07142857142857142,0.25
cpanel.amazonaccountsverification.com,1,0,0.2980769230769231,0.6221244045494476,0.0,0.15384615384615385,0.2,0.03571428571428571,0.0
ctcadvising.setmore.com,0,0,0.1634615384615385,0.5922546012494505,0.0,0.0,0.0,0.3571428571428571,0.0
auspost.com.au,0,0,0.07692307692307694,0.40209791698845576,0.0,0.0,0.0,0.21428571428571427,0.0
genuineandgorgeous.com,1,0,0.15384615384615385,0.5291430894323956,0.0,0.0,0.0,0.0,0.0
wvvw.amazan.co.jp-eb4acd71118dac61e2c85cb54ac1554d6fad6120.ph,1,0,0.5288461538461539,0.7817994298156354,0.0,0.0,0.0,0.25,0.125
loveforuo.com,1,0,0.0673076923076923,0.3996202260988382,0.0,0.0,0.0,0.14285714285714285,0.0
lng-start-business.com,1,0,0.15384615384615385,0.6277889092497793,0.0,0.0,0.0,0.17857142857142855,0.25
s19687.pcdn.co,0,0,0.07692307692307694,0.5345977434918003,0.0,0.0,0.0,0.03571428571428571,0.0
cccnxm.seasonpricetab.su,1,0,0.17307692307692307,0.5959780317697279,0.0,0.0,0.0,0.2857142857142857,0.0
m-gs.drofortho.com,1,0,0.11538461538461538,0.4945627491608491,0.0,0.0,0.0,0.03571428571428571,0.125
opengolad.com,1,0,0.0673076923076923,0.4767955568842286,0.0,0.0,0.0,0.14285714285714285,0.0
ygq0k.addroits.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.0,0.0
cdn3.mavin.io,0,0,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.03571428571428571,0.0
www2.amazan.co.jp-c7b3729d658d0dca539ef3ea7a2539385f9b807a.ph,1,0,0.5288461538461539,0.787603884609847,0.0,0.0,0.0,0.25,0.125
jwfvqh.jwfvqh.automaticreduces.com,1,0,0.2692307692307692,0.713988556784124,0.0,0.0,0.0,0.0,0.0
butterpardiggle.com,1,0,0.125,0.6289658741655271,0.0,0.0,0.0,0.07142857142857142,0.0
projectmanagerinstitute.com,1,0,0.20192307692307693,0.6095164908127133,0.0,0.0,0.0,0.0,0.0
cn33881.tmweb.ru,0,0,0.09615384615384616,0.5665529715798152,0.0,0.0,0.0,0.10714285714285714,0.0
webmail.aspireinnovations.in,1,0,0.21153846153846156,0.5747393611883191,0.0,0.0,0.0,0.0,0.0
01be3ab5.incredibles.guru,1,0,0.1826923076923077,0.665011663775485,0.0,0.0,0.0,0.0,0.0
icloud.com.imap-fmi.info,1,1,0.17307692307692307,0.5250015091999987,0.5,0.0,0.0,0.17857142857142855,0.125
vjknz.bemobtrcks.com,0,0,0.13461538461538464,0.596519868343524,0.0,0.0,0.0,0.07142857142857142,0.0
www.istegelsin.com,0,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.25,0.0
uocbmfq.seasonpricetab.su,1,0,0.1826923076923077,0.6496137927143733,0.0,0.0,0.0,0.07142857142857142,0.0
igcopyrightsecurity.com,1,0,0.1634615384615385,0.5821073948514301,0.0,0.0,0.2,0.03571428571428571,0.0
qs17.ccdeexam.com,1,0,0.10576923076923077,0.5139397991222114,0.0,0.0,0.0,0.17857142857142855,0.0
tracking.dev-engineering.cloud.seek.com.au,0,0,0.34615384615384615,0.6610934658273737,0.0,0.0,0.0,0.10714285714285714,0.125
xzfa.ccdeexam.com,1,0,0.10576923076923077,0.4411947963360615,0.0,0.0,0.0,0.17857142857142855,0.0
tahirsoylu.com:443,1,0,0.11538461538461538,0.6663217835170361,0.0,0.0,0.0,0.21428571428571427,0.0
c3e94.svcoding.com,1,0,0.11538461538461538,0.5846522949326463,0.0,0.0,0.0,0.0,0.0
facebookhelpcenters.com,1,0,0.1634615384615385,0.6089914176202249,0.0,0.019230769230769232,0.0,0.17857142857142855,0.0
mh7qx.gazengel.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.14285714285714285,0.0
auto.ifeng.com,0,0,0.07692307692307694,0.5345977434918003,0.0,0.0,0.0,0.14285714285714285,0.0
mothermembe.bid,1,0,0.08653846153846155,0.4164750924242513,0.0,0.0,0.0,0.0,0.0
qjo3mfzbesux3zv.startname.top,1,1,0.22115384615384615,0.7264832007653577,0.0,0.0,0.0,0.3214285714285714,0.0
url8112.volunteering.hsbc.com,0,0,0.22115384615384615,0.7264832007653581,0.0,0.4230769230769231,0.0,0.10714285714285714,0.0
k-myk.svcoding.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.0,0.125
hnzyg.sepehrms.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.07142857142857142,0.0
s7b2x.parlakli.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.10714285714285714,0.0
c7rm.hamhonar.com,1,0,0.10576923076923077,0.4048222949429864,0.0,0.0,0.0,0.2857142857142857,0.0
musescore.com,0,0,0.0673076923076923,0.3520561858155862,0.0,0.0,0.0,0.03571428571428571,0.0
jeanne.co.chinaweiyu.com,0,0,0.17307692307692307,0.5410409582219906,0.0,0.21153846153846156,0.0,0.14285714285714285,0.0
amazan.co.jp-f3febd55f0b891f4a2084159a018bd82fb7dbb8d.ph,1,0,0.48076923076923084,0.7700154496997078,0.0,0.0,0.0,0.25,0.125
memorialsketch.com,1,0,0.11538461538461538,0.5503004880614086,0.0,0.0,0.0,0.0,0.0
ns30.appsvi3e.kap4n1knyaye.com.perutubakal.com,1,0,0.38461538461538464,0.7537323518498362,0.5,0.0,0.0,0.21428571428571427,0.0
mail.securepaiement-leboncoin.fr,1,0,0.25,0.6523522565609052,0.0,0.40384615384615385,0.2,0.07142857142857142,0.125
wvvw.amaz0n.c0.jp-c163358b6b1a5093f8b9e1c7574af32f22708d71.ph,1,0,0.5288461538461539,0.8408526411872412,0.0,0.0,0.0,0.07142857142857142,0.125
hjz07.leovirals.com,1,0,0.125,0.6615096912014362,0.0,0.0,0.0,0.10714285714285714,0.0
6xiwkfnxqguqw.dikala.club,1,1,0.1826923076923077,0.6589492226005522,0.0,0.0,0.0,0.14285714285714285,0.0
arubacartfattura.info,1,1,0.14423076923076922,0.43396849829238604,0.0,0.0,0.0,0.17857142857142855,0.0
mail.verify-details.live,1,0,0.17307692307692307,0.5604897704848633,0.0,0.40384615384615385,0.2,0.03571428571428571,0.125
seng6.awaykart.com,1,0,0.11538461538461538,0.6190041018038837,0.0,0.0,0.0,0.14285714285714285,0.0
ysdosj.kppbekop.cn,1,0,0.11538461538461538,0.5159486811901712,0.0,0.0,0.0,0.10714285714285714,0.0
00b0cf63.incredibles.guru,1,0,0.1826923076923077,0.6496137927143733,0.0,0.0,0.0,0.0,0.0
report-32889585.bnrc.bz,1,0,0.1634615384615385,0.635875440389019,0.0,0.0,0.0,0.03571428571428571,0.125
exclusivexpremium.setmore.com,0,0,0.22115384615384615,0.5681180819029001,0.0,0.0,0.0,0.17857142857142855,0.0
acesso.caixaaqui.gq,1,1,0.125,0.4662467889859807,0.0,0.15384615384615385,0.0,0.10714285714285714,0.0
highqualityoffers.net,1,0,0.14423076923076922,0.6565596013777393,0.0,0.0,0.0,0.0,0.0
m2hef.rabbitkix.com,1,0,0.125,0.6289658741655271,0.0,0.0,0.0,0.0,0.0
w-08.traumado.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.03571428571428571,0.125
www.offlce365support.com,1,0,0.17307692307692307,0.6377813359451481,0.0,0.0,0.2,0.0,0.0
appleid.apple.com-resolve.verifyindetification82873891.com,1,0,0.5,0.7876270922572777,0.5,0.019230769230769232,0.2,0.46428571428571425,0.125
www.halifax.secure-762.com,1,0,0.1923076923076923,0.7146157583004877,0.0,0.09615384615384616,0.2,0.03571428571428571,0.125
case-10562073.wavesofdesign.gr,1,0,0.23076923076923078,0.7824225723211717,0.0,0.0,0.0,0.07142857142857142,0.125
santrasaferd.com,1,0,0.09615384615384616,0.5133205796525184,0.0,0.0,0.2,0.5,0.0
ahzaa.net,0,0,0.02884615384615384,0.2625201582495935,0.0,0.0,0.0,0.17857142857142855,0.0
web-whatsapp.checkyourprofile.com,1,0,0.25961538461538464,0.7335070244354809,0.0,0.09615384615384616,0.0,0.3214285714285714,0.125
winsoft32.com,1,0,0.0673076923076923,0.5423123469485938,0.0,0.0,0.0,0.0,0.0
zn5px.leovirals.com,1,0,0.125,0.6615096912014362,0.0,0.0,0.0,0.10714285714285714,0.0
or.engineering.dartmouth.edu,0,0,0.21153846153846156,0.5537587365596977,0.0,0.0,0.0,0.0,0.0
eg4e7.ppobbris.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.03571428571428571,0.0
military.cnr.cn,0,0,0.08653846153846155,0.44759319204484793,0.0,0.0,0.0,0.07142857142857142,0.0
muretprvlvdz.dfgethbox.com,1,0,0.1923076923076923,0.7087864879399755,0.0,0.0,0.0,0.14285714285714285,0.0
ez-webhosts.com,1,0,0.08653846153846155,0.5300375285358176,0.0,0.0,0.0,0.14285714285714285,0.125
p9jcy.ccdeexam.com,1,0,0.11538461538461538,0.49456274916084886,0.0,0.0,0.0,0.17857142857142855,0.0
instablauwevink.com,1,0,0.125,0.6615096912014362,0.0,0.0,0.0,0.10714285714285714,0.0
raketum-gbuwg.org,1,0,0.10576923076923077,0.5503123005152863,0.0,0.0,0.0,0.10714285714285714,0.125
cpcalendars.fides.uy,1,0,0.13461538461538464,0.596519868343524,0.0,0.0,0.0,0.07142857142857142,0.0
b648.shoofgoal.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.14285714285714285,0.0
native-voye.jumpseller.com,0,0,0.1923076923076923,0.6850044677983493,0.0,0.0,0.0,0.07142857142857142,0.125
blantsrojo.com,1,0,0.07692307692307694,0.5179273329807668,0.0,0.0,0.0,0.07142857142857142,0.0
test.xn--localbitoins-4qb.com,1,0,0.22115384615384615,0.6464221985117105,0.0,0.0,0.0,0.2857142857142857,0.125
rdfaj.svcoding.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.03571428571428571,0.0
amazonaasun.buzz,1,1,0.09615384615384616,0.3587374487319498,0.0,0.019230769230769232,0.0,0.42857142857142855,0.0
24.tv.ua,0,0,0.019230769230769232,0.29603249246882,0.0,0.0,0.0,0.03571428571428571,0.0
www.signin-amnzon.link,1,0,0.15384615384615385,0.499633654988616,0.0,0.0,0.0,0.3571428571428571,0.125
moraass08.top,1,1,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.0,0.0
sqs0.thewiber.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.14285714285714285,0.0
redirect.otismic.com,1,0,0.13461538461538464,0.44951478889162155,0.0,0.0,0.0,0.10714285714285714,0.0
webmail.contractorr.net,1,0,0.1634615384615385,0.5552233720826356,0.0,0.0,0.0,0.0,0.0
ec9a.tempbigh.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.14285714285714285,0.0
report-16506618.bnrc.bz,1,0,0.1634615384615385,0.6358754403890194,0.0,0.0,0.0,0.03571428571428571,0.125
www.login-device-verify-security.com,1,0,0.28846153846153844,0.6984006815610195,0.0,0.0,0.6000000000000001,0.03571428571428571,0.375
instagramauth.ml,1,1,0.09615384615384616,0.5133205796525184,0.0,0.019230769230769232,0.0,0.07142857142857142,0.0
iwillvote.com,0,0,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.17857142857142855,0.0
b-7r0.traumado.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.03571428571428571,0.125
u0900549.cp.regruhosting.ru,0,0,0.20192307692307693,0.6522883548713581,0.0,0.0,0.0,0.10714285714285714,0.0
mail.groupxxxjoin.asia,1,0,0.15384615384615385,0.5678575562886115,0.0,0.0,0.0,0.10714285714285714,0.0
icrayargisen.org,1,0,0.09615384615384616,0.47467479692237613,0.0,0.0,0.0,0.25,0.0
iaarc.us,1,0,0.019230769230769232,0.29603249246882,0.0,0.0,0.0,0.10714285714285714,0.0
www.scotiabank-fsagrifinance.ca,1,0,0.24038461538461536,0.6121888552788957,0.0,0.09615384615384616,0.0,0.10714285714285714,0.125
www.biguc14.com,1,0,0.08653846153846155,0.47325631048003447,0.0,0.0,0.0,0.0,0.0
glamfromeast.com,1,0,0.09615384615384616,0.5133205796525184,0.0,0.0,0.0,0.14285714285714285,0.0
www.requestlogin-payee.net,1,0,0.1923076923076923,0.6331058216742504,0.0,0.0,0.2,0.0,0.125
www.emprendamosencasa.com.co,1,0,0.21153846153846156,0.5204179155376301,0.0,0.0,0.0,0.5,0.0
bollywoodromantic.xyz,1,1,0.14423076923076922,0.6271151954881071,0.0,0.17307692307692307,0.0,0.0,0.0
info.secure-762.com,1,0,0.125,0.6289658741655271,0.0,0.0,0.2,0.03571428571428571,0.125
sangatberarti.com,1,0,0.10576923076923077,0.5503123005152866,0.0,0.0,0.0,0.17857142857142855,0.0
mail.retrybills.com,1,0,0.125,0.5515947797171574,0.0,0.0,0.0,0.14285714285714285,0.0
posteit.support,1,1,0.08653846153846155,0.3752529241787662,0.0,0.019230769230769232,0.0,0.14285714285714285,0.0
amz-serviceprimemembership3.com,1,0,0.24038461538461536,0.5912466759962134,0.0,0.0,0.2,0.07142857142857142,0.125
ugnlgg.com,1,0,0.038461538461538464,0.32584828415516687,0.0,0.0,0.0,0.03571428571428571,0.0
jktem.tempbigh.com,1,0,0.11538461538461538,0.5503004880614089,0.0,0.0,0.0,0.21428571428571427,0.0
m.360buyimg.com,0,0,0.08653846153846155,0.5144784787255194,0.0,0.0,0.0,0.0,0.0
titlecs.com,1,0,0.04807692307692309,0.4029407188198617,0.0,0.0,0.0,0.07142857142857142,0.0
online-aidat-iade-merkezi.com,1,0,0.22115384615384615,0.5905045494119747,0.0,0.057692307692307696,0.2,0.3214285714285714,0.375
utbildning.blocket.se,0,0,0.14423076923076922,0.597670789598475,0.0,0.057692307692307696,0.0,0.21428571428571427,0.0
n3gw6.tempbigh.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.14285714285714285,0.0
grubwhatsaapviral.biguc14.com,1,0,0.22115384615384615,0.7132091739885371,0.0,0.0,0.0,0.10714285714285714,0.0
chanetex.com.ar,1,0,0.08653846153846155,0.4888153602903327,0.0,0.0,0.0,0.10714285714285714,0.0
0112113c.incredibles.guru,1,0,0.1826923076923077,0.6342159216532612,0.0,0.0,0.0,0.0,0.0
y1gd4.ccdeexam.com,1,0,0.11538461538461538,0.5159486811901712,0.0,0.0,0.0,0.17857142857142855,0.0
securecloud-sl.com,1,0,0.11538461538461538,0.4815968743189336,0.0,0.0,0.2,0.0,0.125
dtybbb8.top,1,1,0.04807692307692309,0.32551178510743006,0.0,0.0,0.0,0.0,0.0
auth4tdcanada.com,1,0,0.10576923076923077,0.4549233696980892,0.0,0.0,0.0,0.07142857142857142,0.0
cigisped.in,1,0,0.04807692307692309,0.38172383271490995,0.0,0.0,0.0,0.07142857142857142,0.0
tbccuygulamasi01.com,1,0,0.13461538461538464,0.6157672071699138,0.0,0.0,0.0,0.0,0.0
appleoficial.support,1,1,0.13461538461538464,0.5346866159752965,0.0,0.019230769230769232,0.0,0.03571428571428571,0.0
halifax-deviceregistered.com,1,0,0.21153846153846156,0.6630725788572154,0.0,0.019230769230769232,0.0,0.03571428571428571,0.125
uekb.f5ds1jkkk4d.info,1,1,0.14423076923076922,0.597670789598475,0.0,0.0,0.0,0.03571428571428571,0.0
dandong.yfqzdfd.com,1,0,0.125,0.49879060602189007,0.0,0.0,0.0,0.0,0.0
adgmyebggebphfrvky.top,1,1,0.15384615384615385,0.6452864900010429,0.0,0.0,0.0,0.0,0.0
bfclient.178.com,0,0,0.09615384615384616,0.6051987543099573,0.0,0.0,0.2,0.03571428571428571,0.0
wgzb.addroits.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.0,0.0
espn.com.au,0,0,0.04807692307692309,0.4591527664273414,0.0,0.019230769230769232,0.0,0.10714285714285714,0.0
dywk6.leovirals.com,1,0,0.125,0.6615096912014362,0.0,0.0,0.0,0.10714285714285714,0.0
aabuluxi.xyz,1,1,0.057692307692307696,0.3995915966737391,0.0,0.0,0.0,0.17857142857142855,0.0
0106f75a.peniso.live,1,0,0.13461538461538464,0.6583531207117514,0.0,0.3269230769230769,0.0,0.0,0.0
q-na.sepehrms.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.14285714285714285,0.125
www.accountsecurity-login.com,1,0,0.22115384615384615,0.6544699828963478,0.0,0.0,0.6000000000000001,0.0,0.125
eg75x.svcoding.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.0,0.0
bookmarkswells.com,1,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.03571428571428571,0.0
pandemimobil.com,1,0,0.09615384615384616,0.5133205796525184,0.0,0.0,0.0,0.21428571428571427,0.0
h42h.addroits.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.0,0.0
cscregionaloffice4.setmore.com,0,0,0.23076923076923078,0.5918707809040455,0.0,0.23076923076923078,0.2,0.46428571428571425,0.0
whm.bill-id-ee.com,1,0,0.11538461538461538,0.5289145560320863,0.0,0.0,0.2,0.2857142857142857,0.25
amonannz.buzz,1,1,0.0673076923076923,0.3161506862533596,0.0,0.0,0.0,0.21428571428571427,0.0
ww38.blinder.pro,1,0,0.09615384615384616,0.5665529715798152,0.0,0.0,0.0,0.03571428571428571,0.0
cpanel.bloodclub.com.bd,1,0,0.1634615384615385,0.49789773011977934,0.0,0.0,0.0,0.0,0.0
update-apple.ghostwriterhistory.com,1,0,0.27884615384615385,0.7046209317878969,0.0,0.15384615384615385,0.2,0.07142857142857142,0.125
ka-ya7.com,1,0,0.038461538461538464,0.4110201112388415,0.0,0.0,0.0,0.07142857142857142,0.125
wo69c.app.link,0,0,0.07692307692307694,0.5345977434918003,0.0,0.0,0.0,0.03571428571428571,0.0
www.claim.biguc14.com,1,0,0.14423076923076922,0.5348855626867755,0.0,0.0,0.0,0.0,0.0
www.dashboard-support-clients-visit01.top,1,1,0.33653846153846156,0.7419497383714349,0.0,0.0,0.2,0.0,0.375
00f1f829.cbdsuppy.guru,1,0,0.15384615384615385,0.6452864900010431,0.0,0.0,0.0,0.10714285714285714,0.0
rche.bicharter.com,1,0,0.11538461538461538,0.4686309994770186,0.0,0.0,0.0,0.07142857142857142,0.0
cpcalendars.twitchweight.com,1,0,0.21153846153846156,0.6587623647396279,0.0,0.25,0.0,0.07142857142857142,0.0
bsd.c.blog.so-net.ne.jp,0,0,0.1634615384615385,0.5538809792965103,0.5,0.0,0.0,0.5357142857142857,0.125
zcj5.jaysbrand.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.07142857142857142,0.0
electromechcomponents.com,1,0,0.1826923076923077,0.4764806860833364,0.0,0.0,0.0,0.03571428571428571,0.0
case-19752486.wavesofdesign.gr,1,0,0.23076923076923078,0.8030336564439144,0.0,0.0,0.0,0.07142857142857142,0.125
3uk.drelaraby.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.17857142857142855,0.0
yy9ga.sepehrms.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.10714285714285714,0.0
server3.easywbdesign.com,1,0,0.17307692307692307,0.647505742076584,0.0,0.0,0.0,0.07142857142857142,0.0
helpverifiedcenter.com,1,0,0.15384615384615385,0.5770625887010474,0.0,0.0,0.0,0.10714285714285714,0.0
dbrap.ccdeexam.com,1,0,0.11538461538461538,0.48159687431893383,0.0,0.0,0.0,0.21428571428571427,0.0
wts5c.sepehrms.com,1,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.07142857142857142,0.0
utiltop.com,1,0,0.04807692307692309,0.4029407188198617,0.0,0.0,0.0,0.0,0.0
xdljkd.kppbekop.cn,1,0,0.11538461538461538,0.502982806348256,0.0,0.0,0.0,0.07142857142857142,0.0
f3z-1.tempbigh.com,1,0,0.11538461538461538,0.6663217835170361,0.0,0.0,0.0,0.14285714285714285,0.125
f5cy2.addroits.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.0,0.0
yxt7.bicharter.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.07142857142857142,0.0
xa1-0.drofortho.com,1,0,0.125,0.5638782400937086,0.0,0.0,0.0,0.03571428571428571,0.125
jabba.fun,1,0,0.02884615384615384,0.288451907933424,0.0,0.0,0.0,0.10714285714285714,0.0
xiaolechen.com,1,0,0.07692307692307694,0.490431134657352,0.0,0.0,0.0,0.2857142857142857,0.0
xmcg7.svcoding.com,1,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.0,0.0
j4hek.sepehrms.com,1,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.07142857142857142,0.0
e1i.ir,0,0,0.0,0.14195304513945795,0.0,0.0,0.0,0.03571428571428571,0.0
service-appmailweb-secureid535345.establishedelections.com,1,0,0.5,0.75578206936734,0.0,0.0,0.4,0.14285714285714285,0.25
